chr6:41286601-41286824	chr6:41301419-41301724
chr5:142609232-142609364	chr5:142625760-142626024
chr5:110561753-110562145	chr5:110590382-110590645
chr5:157029541-157029807	chr5:157038675-157038947
chr5:159868658-159868822	chr5:159894087-159894191
chr5:159868658-159868822	chr5:159896720-159897088
chr5:159868658-159868822	chr5:159898090-159898629
chr5:150159490-150160262	chr5:150169826-150170319
chr5:139031397-139032095	chr5:139049454-139050310
chr5:139031397-139032095	chr5:139050998-139051193
chr5:17224986-17225514	chr5:17255490-17256325
chr5:14142332-14142650	chr5:14208272-14208510
chr5:14142332-14142650	chr5:14208730-14209007
chr5:14142803-14143164	chr5:14208272-14208510
chr5:14142803-14143164	chr5:14208730-14209007
chr5:139015811-139016118	chr5:139043719-139044204
chr5:88030090-88030417	chr5:88120689-88121105
chr5:139031397-139032095	chr5:139043719-139044204
chr5:60615240-60615598	chr5:60626678-60627139
chr5:118677194-118677610	chr5:118703348-118703546
chr5:159861130-159861264	chr5:159894087-159894191
chr5:137799770-137800154	chr5:137881069-137881276
chr5:137800317-137800564	chr5:137881069-137881276
chr5:378611-379250	chr5:392668-393182
chr5:139015811-139016118	chr5:139050998-139051193
chr5:172198749-172199959	chr5:172264744-172264958
chr5:131757211-131757329	chr5:131810095-131810374
chr5:142596602-142597132	chr5:142609232-142609364
chr5:10607952-10608169	chr5:10636353-10636579
chr5:142562980-142563339	chr5:142600445-142600900
chr5:88578660-88578886	chr5:88609683-88609884
chr5:10632197-10632744	chr5:10685117-10685512
chr5:392668-393182	chr5:402925-403258
chr5:118703348-118703546	chr5:118733226-118733719
chr5:131802496-131802987	chr5:131832561-131832909
chr5:150593680-150594043	chr5:150630662-150630980
chr5:150594261-150594451	chr5:150630662-150630980
chr5:137800317-137800564	chr5:137822279-137822351
chr5:10562652-10562841	chr5:10577749-10578147
chr5:10562652-10562841	chr5:10578225-10578424
chr5:137785775-137785891	chr5:137797072-137797362
chr6:110938341-110938479	chr6:111265873-111266130
chr6:159229924-159230242	chr6:159237852-159238517
chr6:14091718-14091954	chr6:14121845-14123283
chr6:14094295-14094789	chr6:14121845-14123283
chr6:14095647-14096028	chr6:14121845-14123283
chr6:16420932-16421664	chr6:16495109-16495178
chr6:26223563-26223671	chr6:26232920-26233434
chr6:26223563-26223671	chr6:26233560-26233958
chr6:113949367-113949484	chr6:113966975-113967088
chr6:143178456-143178847	chr6:143206296-143206927
chr6:143234736-143235083	chr6:143247398-143248213
chr6:143234736-143235083	chr6:143248323-143248614
chr6:33386765-33387072	chr6:33538378-33538887
chr6:33386765-33387072	chr6:33538911-33539356
chr6:32555783-32556185	chr6:32590770-32591146
chr6:32555783-32556185	chr6:32591414-32591731
chr6:32986611-32987175	chr6:32997077-32997532
chr6:298712-298948	chr6:317745-318083
chr6:32571766-32572024	chr6:32590770-32591146
chr6:32571766-32572024	chr6:32591414-32591731
chr6:32572305-32572687	chr6:32590770-32591146
chr6:32572305-32572687	chr6:32591414-32591731
chr6:320653-321052	chr6:330181-330320
chr6:32577297-32577935	chr6:32589432-32589826
chr6:32577297-32577935	chr6:32590770-32591146
chr6:32577297-32577935	chr6:32591414-32591731
chr6:129994496-129994751	chr6:130004742-130004922
chr6:129994496-129994751	chr6:130005105-130005433
chr6:34191726-34192136	chr6:34202925-34203288
chr6:16420932-16421664	chr6:16481404-16481763
chr6:26521003-26521206	chr6:26537641-26538043
chr6:26521444-26521777	chr6:26537641-26538043
chr6:27798416-27798741	chr6:27838810-27838848
chr6:27807310-27807672	chr6:27838810-27838848
chr6:27780866-27781094	chr6:27862895-27863061
chr6:27780866-27781094	chr6:27863298-27863662
chr6:27807310-27807672	chr6:27862895-27863061
chr6:27807310-27807672	chr6:27863298-27863662
chr6:26522673-26522990	chr6:26533222-26533398
chr6:25992254-25993073	chr6:26026306-26026795
chr6:32589432-32589826	chr6:32608259-32608402
chr6:32590770-32591146	chr6:32608259-32608402
chr6:32591414-32591731	chr6:32608259-32608402
chr6:157007979-157008724	chr6:157097774-157098131
chr6:32571766-32572024	chr6:32608259-32608402
chr6:32572305-32572687	chr6:32608259-32608402
chr6:113955337-113956547	chr6:113964677-113964926
chr6:113955337-113956547	chr6:113966016-113966399
chr6:113955337-113956547	chr6:113966975-113967088
chr6:32576157-32576293	chr6:32590770-32591146
chr6:37017119-37017495	chr6:37123257-37123409
chr6:26474010-26474599	chr6:26521003-26521206
chr6:32576157-32576293	chr6:32608259-32608402
chr6:32577297-32577935	chr6:32608259-32608402
chr6:26322637-26323123	chr6:26332123-26332243
chr6:32590770-32591146	chr6:32657421-32657546
chr6:32591414-32591731	chr6:32657421-32657546
chr6:229164-229558	chr6:393896-394326
chr6:32406945-32406991	chr6:32590770-32591146
chr6:138029722-138029945	chr6:138112672-138112919
chr6:138029722-138029945	chr6:138113661-138114081
chr6:143206296-143206927	chr6:143223836-143224147
chr6:319799-320052	chr6:330181-330320
chr6:30703511-30703691	chr6:30785034-30785335
chr6:37210217-37210497	chr6:37227057-37227393
chr6:11713061-11713450	chr6:11731641-11731862
chr6:11713061-11713450	chr6:11732067-11732789
chr6:113950596-113950759	chr6:113964677-113964926
chr6:113950596-113950759	chr6:113966016-113966399
chr6:113950596-113950759	chr6:113966975-113967088
chr6:113951649-113952852	chr6:113964677-113964926
chr6:113951649-113952852	chr6:113966016-113966399
chr6:113951649-113952852	chr6:113966975-113967088
chr6:143223836-143224147	chr6:143234166-143234456
chr6:143223836-143224147	chr6:143234736-143235083
chr6:27798416-27798741	chr6:27807310-27807672
chr6:27145585-27145720	chr6:27862895-27863061
chr6:26537641-26538043	chr6:26550694-26551000
chr6:32406945-32406991	chr6:32555783-32556185
chr6:27838810-27838848	chr6:27862895-27863061
chr6:27838810-27838848	chr6:27863298-27863662
chr6:33029858-33030076	chr6:33038663-33038946
chr6:143166332-143166721	chr6:143178456-143178847
chr6:11834601-11834816	chr6:11877263-11877653
chr6:32608259-32608402	chr6:32653438-32653801
chr6:119634187-119634405	chr6:119668375-119668773
chr6:119635586-119635800	chr6:119668375-119668773
chr6:167506323-167506574	chr6:167527463-167527857
chr6:167506323-167506574	chr6:167528036-167528309
chr6:167507570-167507764	chr6:167527463-167527857
chr6:167507570-167507764	chr6:167528036-167528309
chr6:167508392-167508748	chr6:167527463-167527857
chr6:167508392-167508748	chr6:167528036-167528309
chr6:330181-330320	chr6:389797-389927
chr6:41674655-41674829	chr6:41686086-41686432
chr6:113966016-113966399	chr6:113974523-113974815
chr6:26521003-26521206	chr6:26533222-26533398
chr6:26521444-26521777	chr6:26533222-26533398
chr6:27706104-27706357	chr6:27720726-27720895
chr6:36399958-36400295	chr6:36409257-36409482
chr6:166754936-166755437	chr6:166765505-166765751
chr6:32982632-32982839	chr6:33029858-33030076
chr6:32996316-32996705	chr6:33029858-33030076
chr6:32997077-32997532	chr6:33029858-33030076
chr6:167461087-167461406	chr6:167527463-167527857
chr6:167461087-167461406	chr6:167528036-167528309
chr6:226754-226982	chr6:293338-293822
chr6:227166-227537	chr6:293338-293822
chr6:227922-228119	chr6:293338-293822
chr6:37077622-37078018	chr6:37123257-37123409
chr6:143163714-143164598	chr6:143234166-143234456
chr6:143163714-143164598	chr6:143234736-143235083
chr6:106545257-106545540	chr6:106612334-106612792
chr6:32577297-32577935	chr6:32657421-32657546
chr6:11786479-11786713	chr6:11834601-11834816
chr6:90008898-90009057	chr6:90031448-90031662
chr6:2862869-2863678	chr6:2874865-2875144
chr6:2862869-2863678	chr6:2875221-2875651
chr6:138225639-138226065	chr6:138261431-138261678
chr6:138226179-138226660	chr6:138261431-138261678
chr6:88451884-88452128	chr6:88466651-88466901
chr6:229164-229558	chr6:290595-290748
chr6:229164-229558	chr6:293338-293822
chr6:32590770-32591146	chr6:32653438-32653801
chr6:32982632-32982839	chr6:32997077-32997532
chr6:32984432-32984503	chr6:32997077-32997532
chr6:26322637-26323123	chr6:26537641-26538043
chr6:389797-389927	chr6:399829-400349
chr6:393896-394326	chr6:399829-400349
chr6:16439523-16439703	chr6:16474193-16474630
chr6:166754936-166755437	chr6:166795008-166795404
chr6:143140738-143141058	chr6:143234166-143234456
chr6:143141084-143141442	chr6:143234166-143234456
chr6:143141084-143141442	chr6:143234736-143235083
chr6:14094295-14094789	chr6:14108622-14109690
chr6:14095647-14096028	chr6:14108622-14109690
chr6:290595-290748	chr6:317745-318083
chr6:290595-290748	chr6:319799-320052
chr6:293338-293822	chr6:317745-318083
chr6:293338-293822	chr6:319799-320052
chr6:32912229-32912629	chr6:32952668-32952702
chr6:88414970-88415193	chr6:88435204-88435416
chr6:11855229-11855371	chr6:11877263-11877653
chr6:32996316-32996705	chr6:33038663-33038946
chr6:32997077-32997532	chr6:33038663-33038946
chr6:32555783-32556185	chr6:32577297-32577935
chr6:31529822-31530211	chr6:31542399-31542828
chr6:31530961-31531387	chr6:31542399-31542828
chr6:105907056-105907328	chr6:106094309-106094752
chr6:138194322-138194912	chr6:138261431-138261678
chr6:27640311-27640352	chr6:27655152-27655475
chr6:27640311-27640352	chr6:27655687-27656083
chr6:11713061-11713450	chr6:11834601-11834816
chr6:32406945-32406991	chr6:32657421-32657546
chr6:88414970-88415193	chr6:88433013-88433258
chr6:13428547-13428865	chr6:13454706-13455038
chr6:13428547-13428865	chr6:13455271-13455432
chr7:92260832-92261202	chr7:92271612-92271814
chr7:92261439-92261837	chr7:92271612-92271814
chr7:98978423-98978863	chr7:98990795-98991133
chr7:8165403-8166093	chr7:8215934-8216623
chr7:2738537-2739051	chr7:2749963-2750288
chr7:73686776-73686884	chr7:73702546-73702842
chr7:73686940-73687240	chr7:73702546-73702842
chr7:73625323-73625613	chr7:73641053-73641366
chr7:5571351-5571818	chr7:5634980-5635411
chr7:5596196-5596581	chr7:5631413-5631525
chr7:5598432-5598800	chr7:5631413-5631525
chr7:55575892-55576055	chr7:55601949-55602581
chr7:55576461-55576688	chr7:55601949-55602581
chr7:126299329-126299605	chr7:126341155-126341491
chr7:55601949-55602581	chr7:55637465-55637727
chr7:55601949-55602581	chr7:55637986-55638270
chr7:55601949-55602581	chr7:55638699-55638887
chr7:130633473-130633870	chr7:130644314-130644883
chr7:130633473-130633870	chr7:130645057-130645459
chr7:130636331-130636776	chr7:130644314-130644883
chr7:130636331-130636776	chr7:130645057-130645459
chr7:50306514-50306844	chr7:50321209-50321522
chr7:50306514-50306844	chr7:50321653-50321864
chr7:5609221-5609424	chr7:5634980-5635411
chr7:5609541-5610012	chr7:5634980-5635411
chr7:43775424-43775755	chr7:43796405-43796790
chr7:5596196-5596581	chr7:5634980-5635411
chr7:25990725-25991211	chr7:26008426-26008494
chr7:25992296-25992472	chr7:26008426-26008494
chr7:2339596-2339897	chr7:2351826-2352447
chr7:2339596-2339897	chr7:2353156-2353455
chr7:92261903-92262272	chr7:92271044-92271426
chr7:92261903-92262272	chr7:92271612-92271814
chr7:92262528-92262734	chr7:92271044-92271426
chr7:92262528-92262734	chr7:92271612-92271814
chr7:73631936-73632436	chr7:73641053-73641366
chr7:2728821-2729163	chr7:2738537-2739051
chr7:2729556-2729797	chr7:2738537-2739051
chr7:102071349-102071499	chr7:102081983-102082063
chr7:50304641-50305016	chr7:50369478-50369764
chr7:5604591-5604992	chr7:5631413-5631525
chr7:5604591-5604992	chr7:5634980-5635411
chr7:5604591-5604992	chr7:5635420-5636238
chr7:25934373-25934595	chr7:26007044-26007425
chr7:25934373-25934595	chr7:26008426-26008494
chr7:44658456-44658730	chr7:44677628-44678244
chr7:20239036-20239390	chr7:20278131-20278917
chr7:20239950-20240328	chr7:20278131-20278917
chr7:20240719-20241217	chr7:20278131-20278917
chr7:24795767-24795828	chr7:24826484-24826966
chr7:139911821-139912154	chr7:139932775-139933344
chr7:26193570-26193972	chr7:26220261-26220628
chr7:139333682-139334086	chr7:139358057-139358402
chr7:104585458-104586124	chr7:104597631-104597869
chr7:99942530-99942666	chr7:99963158-99963846
chr7:105449570-105449934	chr7:105711914-105712310
chr7:45019224-45019585	chr7:45040907-45041213
chr7:44657226-44657498	chr7:44679392-44679514
chr7:5571351-5571818	chr7:5631413-5631525
chr7:18540943-18541343	chr7:18551067-18551390
chr7:5598432-5598800	chr7:5638553-5639025
chr7:55601949-55602581	chr7:55614421-55614857
chr7:55601949-55602581	chr7:55615946-55616205
chr7:55603072-55603362	chr7:55614421-55614857
chr7:55603072-55603362	chr7:55615946-55616205
chr7:5609221-5609424	chr7:5631413-5631525
chr7:5609541-5610012	chr7:5631413-5631525
chr7:74064444-74064957	chr7:74074203-74074528
chr7:138791748-138791993	chr7:138802981-138803298
chr7:138791748-138791993	chr7:138803807-138803918
chr7:5571351-5571818	chr7:5594554-5594977
chr7:5571351-5571818	chr7:5595490-5596184
chr7:5571351-5571818	chr7:5596196-5596581
chr7:5571967-5572766	chr7:5594554-5594977
chr7:5571967-5572766	chr7:5595490-5596184
chr7:5571967-5572766	chr7:5596196-5596581
chr7:22894313-22894860	chr7:22924921-22925081
chr7:130645057-130645459	chr7:130692586-130692952
chr8:125617182-125617613	chr8:125640439-125640642
chr8:61816296-61816572	chr8:61829083-61829397
chr8:128227053-128227754	chr8:128313110-128313516
chr8:128227053-128227754	chr8:128313576-128313848
chr8:128227982-128228299	chr8:128313110-128313516
chr8:128227982-128228299	chr8:128313576-128313848
chr8:29265831-29266277	chr8:29326854-29327197
chr8:103669513-103669869	chr8:103825525-103825897
chr8:128227053-128227754	chr8:128237300-128237732
chr8:27209291-27209793	chr8:27221120-27221544
chr8:61816296-61816572	chr8:61824212-61824789
chr8:128196669-128197128	chr8:128218099-128218752
chr8:128196669-128197128	chr8:128219153-128219489
chr8:22551843-22553123	chr8:22562170-22562986
chr8:142413169-142413326	chr8:142425618-142425919
chr8:142413169-142413326	chr8:142426003-142426250
chr8:142413850-142414371	chr8:142425618-142425919
chr8:142413850-142414371	chr8:142426003-142426250
chr8:101450289-101450675	chr8:101506755-101507113
chr8:128227982-128228299	chr8:128314976-128315380
chr8:56778390-56778576	chr8:56791431-56791783
chr8:28198305-28198911	chr8:28269273-28269920
chr8:22832854-22833100	chr8:22855581-22855914
chr8:142099604-142099791	chr8:142128241-142128488
chr8:142099604-142099791	chr8:142129714-142130013
chr8:142099799-142100197	chr8:142128241-142128488
chr8:142099799-142100197	chr8:142129714-142130013
chr8:8610591-8610846	chr8:8701542-8701893
chr8:126525260-126525748	chr8:126649729-126649959
chr8:103795045-103795342	chr8:103822630-103823284
chr8:66863437-66863842	chr8:66893726-66894034
chr8:66863437-66863842	chr8:66894095-66894367
chr8:66863902-66864441	chr8:66893726-66894034
chr8:66863902-66864441	chr8:66894095-66894367
chr8:101511601-101511939	chr8:101527632-101527771
chr8:101512336-101512720	chr8:101527632-101527771
chr8:142129714-142130013	chr8:142141816-142141930
chr8:142130425-142130596	chr8:142141816-142141930
chr8:61824212-61824789	chr8:61841765-61842074
chr8:61824831-61825142	chr8:61841765-61842074
chr8:61825257-61825601	chr8:61841765-61842074
chr8:126614927-126615093	chr8:126649729-126649959
chr8:126614927-126615093	chr8:126650987-126651167
chr8:12608373-12608831	chr8:12622678-12623026
chr8:37738160-37738666	chr8:37760968-37761285
chr8:37739186-37739703	chr8:37760968-37761285
chr8:103669513-103669869	chr8:103822630-103823284
chr8:103669922-103670289	chr8:103822630-103823284
chr8:26433425-26433611	chr8:26466894-26467238
chr8:101450289-101450675	chr8:101514609-101515240
chr8:29381299-29381477	chr8:29412862-29413263
chr8:29381671-29382175	chr8:29412862-29413263
chr8:56777129-56777253	chr8:56791431-56791783
chr8:27236352-27236561	chr8:27251047-27251329
chr8:72743502-72744020	chr8:72752786-72752941
chr8:81050951-81051119	chr8:81059132-81059394
chr8:29326854-29327197	chr8:29381299-29381477
chr8:29326854-29327197	chr8:29381671-29382175
chr8:101484105-101484411	chr8:101511601-101511939
chr8:101484105-101484411	chr8:101512336-101512720
chr8:56756553-56757241	chr8:56791431-56791783
chr8:29347920-29348328	chr8:29381299-29381477
chr8:29347920-29348328	chr8:29381671-29382175
chr8:11337266-11337614	chr8:11349402-11349607
chr8:101486265-101486558	chr8:101506755-101507113
chr8:56756553-56757241	chr8:56796346-56796794
chr8:101398323-101398795	chr8:101506755-101507113
chr8:37738160-37738666	chr8:37749222-37749683
chr8:37739186-37739703	chr8:37749222-37749683
chr8:37740422-37740703	chr8:37749222-37749683
chr8:22551843-22553123	chr8:22573211-22573477
chr8:56885324-56886256	chr8:56903187-56904166
chr8:56885324-56886256	chr8:56904632-56904847
chr8:103567558-103567942	chr8:103580180-103580591
chr8:128222835-128223182	chr8:128579214-128579541
chr8:81015641-81015664	chr8:81050951-81051119
chr8:61816296-61816572	chr8:61841765-61842074
chr8:101475207-101475346	chr8:101506755-101507113
chr8:61829083-61829397	chr8:61838991-61839469
chr8:61829083-61829397	chr8:61840077-61840454
chr8:61829083-61829397	chr8:61841765-61842074
chr8:103549220-103549421	chr8:103580180-103580591
chr8:22561043-22561327	chr8:22573211-22573477
chr8:128196669-128197128	chr8:128314976-128315380
chr8:128218099-128218752	chr8:128313110-128313516
chr8:128218099-128218752	chr8:128313576-128313848
chr8:128219153-128219489	chr8:128313110-128313516
chr8:128219153-128219489	chr8:128313576-128313848
chr8:142411426-142411896	chr8:142424633-142425265
chr8:128222835-128223182	chr8:128319902-128320220
chr8:29326854-29327197	chr8:29347920-29348328
chr8:61824212-61824789	chr8:61838303-61838580
chr8:61824212-61824789	chr8:61838991-61839469
chr8:61824831-61825142	chr8:61838303-61838580
chr8:61824831-61825142	chr8:61838991-61839469
chr8:29265831-29266277	chr8:29381299-29381477
chr8:29265831-29266277	chr8:29381671-29382175
chr8:29267244-29267441	chr8:29381299-29381477
chr8:29267244-29267441	chr8:29381671-29382175
chr8:61821464-61821801	chr8:61838303-61838580
chr8:61821464-61821801	chr8:61838991-61839469
chr8:101450289-101450675	chr8:101475207-101475346
chr8:66791613-66791826	chr8:66894095-66894367
chr8:66791613-66791826	chr8:66894469-66894744
chr8:128227053-128227754	chr8:128319902-128320220
chr8:66791613-66791826	chr8:66863437-66863842
chr8:128196669-128197128	chr8:128313110-128313516
chr8:37738160-37738666	chr8:37755287-37755548
chr8:37739186-37739703	chr8:37755287-37755548
chr8:37740422-37740703	chr8:37755287-37755548
chr9:5449112-5449361	chr9:5459353-5459726
chr9:5449112-5449361	chr9:5460253-5460626
chr9:114678571-114678728	chr9:114790542-114790702
chr9:114678571-114678728	chr9:114790932-114791388
chr9:116274593-116274965	chr9:116285649-116286044
chr9:116274593-116274965	chr9:116286167-116286399
chr9:132772679-132773108	chr9:132800329-132800698
chr9:134542244-134542409	chr9:134552911-134553181
chr9:134542244-134542409	chr9:134553923-134554245
chr9:134543029-134543401	chr9:134552911-134553181
chr9:134543029-134543401	chr9:134553923-134554245
chr9:134544388-134544718	chr9:134552911-134553181
chr9:134544388-134544718	chr9:134553923-134554245
chr9:5494240-5494600	chr9:5582977-5583121
chr9:5494240-5494600	chr9:5583347-5583481
chr9:132757819-132758165	chr9:132800329-132800698
chr9:134131602-134132161	chr9:134150177-134150420
chr9:130733227-130733464	chr9:130788146-130788203
chr9:130733227-130733464	chr9:130788612-130788994
chr9:5459353-5459726	chr9:5583347-5583481
chr9:114754924-114755117	chr9:114790542-114790702
chr9:114754924-114755117	chr9:114790932-114791388
chr9:134131602-134132161	chr9:134144427-134144727
chr9:114774761-114774976	chr9:114784464-114784581
chr9:128394575-128395007	chr9:128422195-128422516
chr9:128395270-128395491	chr9:128422195-128422516
chr9:128395270-128395491	chr9:128408655-128409172
chr9:37371196-37371387	chr9:37403025-37403392
chr9:132769657-132769989	chr9:132800329-132800698
chr9:132778768-132779165	chr9:132793561-132793711
chr9:114700203-114700566	chr9:114792518-114792641
chr9:136226163-136226469	chr9:136235762-136236074
chr9:136226163-136226469	chr9:136236880-136237291
chr9:134583176-134583545	chr9:134604574-134605174
chr9:134583624-134583883	chr9:134604574-134605174
chr9:5451547-5451984	chr9:5582977-5583121
chr9:5451547-5451984	chr9:5583347-5583481
chr9:130733227-130733464	chr9:130834459-130834744
chr9:114790542-114790702	chr9:114823556-114823978
chr9:126959399-126959957	chr9:126978996-126979273
chr9:126959399-126959957	chr9:126979649-126979873
chr9:126959399-126959957	chr9:126980824-126981241
chr9:132785309-132785843	chr9:132800329-132800698
chr9:134113096-134113636	chr9:134128008-134128436
chr9:130834459-130834744	chr9:130844598-130844860
chr9:130834970-130835273	chr9:130844598-130844860
chr9:101998006-101998474	chr9:102006739-102006945
chr9:101998006-101998474	chr9:102007294-102007527
chr9:5459353-5459726	chr9:5493502-5493936
chr9:134553923-134554245	chr9:134608249-134608835
chr9:1875991-1876393	chr9:1930236-1930651
chr9:37369722-37370108	chr9:37403025-37403392
chr9:132751387-132751642	chr9:132769657-132769989
chr9:134544388-134544718	chr9:134608936-134609538
chr9:134520641-134520893	chr9:134553923-134554245
chr9:140301516-140301688	chr9:140312019-140312179
chr9:140301767-140302162	chr9:140312019-140312179
chr9:132757819-132758165	chr9:132769657-132769989
chr9:132758529-132758977	chr9:132769657-132769989
chr9:130731999-130732057	chr9:130743802-130743907
chr9:130733227-130733464	chr9:130743802-130743907
chr9:130733540-130734011	chr9:130743802-130743907
chr9:132751387-132751642	chr9:132785309-132785843
chr9:130770213-130770372	chr9:130788612-130788994
chr9:132751387-132751642	chr9:132778768-132779165
chr9:130770213-130770372	chr9:130834970-130835273
chr9:132751387-132751642	chr9:132800329-132800698
chr9:37378163-37378599	chr9:37403025-37403392
chr9:1879675-1879849	chr9:1930236-1930651
chr9:132769657-132769989	chr9:132778768-132779165
chr9:101998006-101998474	chr9:102015806-102016715
chr9:126964717-126965059	chr9:126978996-126979273
chr9:126964717-126965059	chr9:126979649-126979873
chr9:126964717-126965059	chr9:126980824-126981241
chr9:117146739-117146872	chr9:117159955-117160026
chr9:117147567-117148178	chr9:117159955-117160026
chr9:123640419-123640826	chr9:123652531-123653088
chr9:123640419-123640826	chr9:123653794-123654121
chr9:114774761-114774976	chr9:114790542-114790702
chr9:114774761-114774976	chr9:114792518-114792641
chr9:114775716-114775991	chr9:114790542-114790702
chr9:114775716-114775991	chr9:114790932-114791388
chr9:114775716-114775991	chr9:114792518-114792641
chr9:135248049-135248343	chr9:135257633-135257732
chr9:33159013-33159478	chr9:33171235-33171390
chr9:130733227-130733464	chr9:130770213-130770372
chr9:130733540-130734011	chr9:130770213-130770372
chr9:117134599-117134885	chr9:117147567-117148178
chr9:117135053-117135760	chr9:117147567-117148178
chr9:134552911-134553181	chr9:134603973-134604163
chr9:114748589-114748829	chr9:114792518-114792641
chr9:136001171-136001330	chr9:136022907-136023306
chr9:136001357-136002105	chr9:136022907-136023306
chr9:135226317-135226646	chr9:135248049-135248343
chrX:12991564-12992257	chrX:13103747-13104137
chrX:12991564-12992257	chrX:13105363-13105695
chrX:12991564-12992257	chrX:13106166-13106719
chrX:106944916-106945406	chrX:106954265-106954667
chrX:129216343-129216741	chrX:129226171-129226435
chrX:129218658-129218852	chrX:129226171-129226435
chrX:129219006-129219116	chrX:129226171-129226435
chrX:12968289-12968795	chrX:12988805-12989184
chrX:12968289-12968795	chrX:12989837-12990050
chrX:12969061-12969258	chrX:12988805-12989184
chrX:12969061-12969258	chrX:12989837-12990050
chrX:12969360-12969905	chrX:12988805-12989184
chrX:12969360-12969905	chrX:12989837-12990050
chrX:12968289-12968795	chrX:13106166-13106719
chrX:12969061-12969258	chrX:13106166-13106719
chrX:106917022-106917635	chrX:106954265-106954667
chrX:106917022-106917635	chrX:106955673-106955985
chrX:106917807-106918338	chrX:106954265-106954667
chrX:106917807-106918338	chrX:106955673-106955985
chrX:12972600-12972806	chrX:12991564-12992257
chrX:12972600-12972806	chrX:12996273-12996492
chrX:12972600-12972806	chrX:12996518-12996966
chrX:12972600-12972806	chrX:12996986-12997135
chrX:12973247-12973307	chrX:12991564-12992257
chrX:12973247-12973307	chrX:12996273-12996492
chrX:12973247-12973307	chrX:12996518-12996966
chrX:12973247-12973307	chrX:12996986-12997135
chrX:12973794-12974181	chrX:12991564-12992257
chrX:12973794-12974181	chrX:12996273-12996492
chrX:12973794-12974181	chrX:12996518-12996966
chrX:12973794-12974181	chrX:12996986-12997135
chrX:12974184-12974672	chrX:12991564-12992257
chrX:12974184-12974672	chrX:12996273-12996492
chrX:12974184-12974672	chrX:12996518-12996966
chrX:12974184-12974672	chrX:12996986-12997135
chrX:12974854-12975280	chrX:12991564-12992257
chrX:12974854-12975280	chrX:12996273-12996492
chrX:12974854-12975280	chrX:12996518-12996966
chrX:12974854-12975280	chrX:12996986-12997135
chrX:12976159-12976277	chrX:12991564-12992257
chrX:12976159-12976277	chrX:12996273-12996492
chrX:12976159-12976277	chrX:12996518-12996966
chrX:12976159-12976277	chrX:12996986-12997135
chrX:12988805-12989184	chrX:12996518-12996966
chrX:12988805-12989184	chrX:12996986-12997135
chrX:64816232-64816499	chrX:64888338-64888720
chrX:23800091-23800377	chrX:23919211-23919551
chrX:12965371-12965491	chrX:13105363-13105695
chrX:12965371-12965491	chrX:12989837-12990050
chrX:12965371-12965491	chrX:12991564-12992257
chrX:12965371-12965491	chrX:12996518-12996966
chrX:12965371-12965491	chrX:12996986-12997135
chrX:12968289-12968795	chrX:12996273-12996492
chrX:12968289-12968795	chrX:12996518-12996966
chrX:12968289-12968795	chrX:12996986-12997135
chrX:12969061-12969258	chrX:12996273-12996492
chrX:12969061-12969258	chrX:12996518-12996966
chrX:12969061-12969258	chrX:12996986-12997135
chrX:12969360-12969905	chrX:12990588-12990700
chrX:12969360-12969905	chrX:12991564-12992257
chrX:12969360-12969905	chrX:12996273-12996492
chrX:12969360-12969905	chrX:12996518-12996966
chrX:12969360-12969905	chrX:12996986-12997135
chrX:12996273-12996492	chrX:13069635-13069825
chrX:37635688-37635949	chrX:37646361-37647110
chrX:12996273-12996492	chrX:13017682-13017863
chrX:12996273-12996492	chrX:13018378-13018636
chrX:12996273-12996492	chrX:13018875-13019023
chrX:12996518-12996966	chrX:13017682-13017863
chrX:12996518-12996966	chrX:13018378-13018636
chrX:12996518-12996966	chrX:13018875-13019023
chrX:12996986-12997135	chrX:13017682-13017863
chrX:12996986-12997135	chrX:13018378-13018636
chrX:12996986-12997135	chrX:13018875-13019023
chrX:128892181-128892423	chrX:128915135-128915622
chrX:100640143-100640167	chrX:100664036-100664412
chrX:39674855-39675112	chrX:39714493-39714779
chrX:12996273-12996492	chrX:13275429-13275630
chrX:12996518-12996966	chrX:13275429-13275630
chrX:12996986-12997135	chrX:13275429-13275630
chrX:39958407-39958722	chrX:39968308-39968728
chrX:39958407-39958722	chrX:39968932-39969265
chrX:106944916-106945406	chrX:106955673-106955985
chrX:48777238-48777933	chrX:48794332-48794681
chrX:48777238-48777933	chrX:48794892-48795256
chrX:12991564-12992257	chrX:13002969-13003378
chrX:12996273-12996492	chrX:13110635-13111008
chrX:12996518-12996966	chrX:13110635-13111008
chrX:12996986-12997135	chrX:13110635-13111008
chrX:12976159-12976277	chrX:12988805-12989184
chrX:13002969-13003378	chrX:13017682-13017863
chrX:13002969-13003378	chrX:13018378-13018636
chrX:46564395-46564558	chrX:46573129-46573518
chrX:106919078-106919623	chrX:106954265-106954667
chrX:106920003-106920801	chrX:106954265-106954667
chrX:106917022-106917635	chrX:106928255-106928525
chrX:12968289-12968795	chrX:13002969-13003378
chrX:40595684-40595958	chrX:40609319-40609454
chrX:118816365-118816526	chrX:118824830-118825236
chrX:12996273-12996492	chrX:13105363-13105695
chrX:12996273-12996492	chrX:13106166-13106719
chrX:12996518-12996966	chrX:13105363-13105695
chrX:12996518-12996966	chrX:13106166-13106719
chrX:12996986-12997135	chrX:13105363-13105695
chrX:12996986-12997135	chrX:13106166-13106719
chrX:11810786-11811173	chrX:11843387-11843764
