chr21:11099662-11099866	chr21:11109153-11109188
chr5:137785775-137785891	chr5:137795066-137795334
chr5:137785775-137785891	chr5:137795643-137795861
chr5:137785775-137785891	chr5:137797072-137797362
chr5:137785775-137785891	chr5:137799770-137800154
chr5:137785775-137785891	chr5:137800317-137800564
chr5:137785775-137785891	chr5:137810438-137810840
chr5:137785775-137785891	chr5:137815410-137815785
chr5:137785775-137785891	chr5:137822279-137822351
chr5:137785775-137785891	chr5:137826508-137826985
chr5:137785775-137785891	chr5:137827710-137828119
chr5:137785775-137785891	chr5:137833063-137833252
chr5:137794140-137794412	chr5:137794140-137794412
chr5:137794140-137794412	chr5:137795066-137795334
chr5:137794140-137794412	chr5:137795643-137795861
chr5:137794140-137794412	chr5:137797072-137797362
chr5:137794140-137794412	chr5:137799770-137800154
chr5:137794140-137794412	chr5:137800317-137800564
chr5:137794140-137794412	chr5:137810438-137810840
chr5:137794140-137794412	chr5:137815410-137815785
chr5:137794140-137794412	chr5:137822279-137822351
chr5:137794140-137794412	chr5:137826508-137826985
chr5:137794140-137794412	chr5:137827710-137828119
chr5:137794140-137794412	chr5:137833063-137833252
chr5:137795066-137795334	chr5:137795066-137795334
chr5:137795066-137795334	chr5:137795643-137795861
chr5:137795066-137795334	chr5:137797072-137797362
chr5:137795066-137795334	chr5:137799770-137800154
chr5:137795066-137795334	chr5:137800317-137800564
chr5:137795066-137795334	chr5:137810438-137810840
chr5:137795066-137795334	chr5:137815410-137815785
chr5:137795066-137795334	chr5:137822279-137822351
chr5:137795066-137795334	chr5:137826508-137826985
chr5:137795066-137795334	chr5:137827710-137828119
chr5:137795066-137795334	chr5:137833063-137833252
chr5:137795643-137795861	chr5:137795643-137795861
chr5:137795643-137795861	chr5:137797072-137797362
chr5:137795643-137795861	chr5:137799770-137800154
chr5:137795643-137795861	chr5:137800317-137800564
chr5:137795643-137795861	chr5:137810438-137810840
chr5:137795643-137795861	chr5:137815410-137815785
chr5:137795643-137795861	chr5:137822279-137822351
chr5:137795643-137795861	chr5:137826508-137826985
chr5:137795643-137795861	chr5:137827710-137828119
chr5:137795643-137795861	chr5:137833063-137833252
chr5:137797072-137797362	chr5:137797072-137797362
chr5:137797072-137797362	chr5:137799770-137800154
chr5:137797072-137797362	chr5:137800317-137800564
chr5:137797072-137797362	chr5:137810438-137810840
chr5:137797072-137797362	chr5:137815410-137815785
chr5:137797072-137797362	chr5:137822279-137822351
chr5:137797072-137797362	chr5:137826508-137826985
chr5:137797072-137797362	chr5:137827710-137828119
chr5:137797072-137797362	chr5:137833063-137833252
chr5:137799770-137800154	chr5:137799770-137800154
chr5:137799770-137800154	chr5:137800317-137800564
chr5:137799770-137800154	chr5:137810438-137810840
chr5:137799770-137800154	chr5:137815410-137815785
chr5:137799770-137800154	chr5:137822279-137822351
chr5:137799770-137800154	chr5:137826508-137826985
chr5:137799770-137800154	chr5:137827710-137828119
chr5:137799770-137800154	chr5:137833063-137833252
chr5:137800317-137800564	chr5:137800317-137800564
chr5:137800317-137800564	chr5:137810438-137810840
chr5:137800317-137800564	chr5:137815410-137815785
chr5:137800317-137800564	chr5:137822279-137822351
chr5:137800317-137800564	chr5:137826508-137826985
chr5:137800317-137800564	chr5:137827710-137828119
chr5:137800317-137800564	chr5:137833063-137833252
chr5:137810438-137810840	chr5:137810438-137810840
chr5:137810438-137810840	chr5:137815410-137815785
chr5:137810438-137810840	chr5:137822279-137822351
chr5:137810438-137810840	chr5:137826508-137826985
chr5:137810438-137810840	chr5:137827710-137828119
chr5:137810438-137810840	chr5:137833063-137833252
chr5:137815410-137815785	chr5:137815410-137815785
chr5:137815410-137815785	chr5:137822279-137822351
chr5:137815410-137815785	chr5:137826508-137826985
chr5:137815410-137815785	chr5:137827710-137828119
chr5:137815410-137815785	chr5:137833063-137833252
chr5:137822279-137822351	chr5:137822279-137822351
chr5:137822279-137822351	chr5:137826508-137826985
chr5:137822279-137822351	chr5:137827710-137828119
chr5:137822279-137822351	chr5:137833063-137833252
chr5:137826508-137826985	chr5:137826508-137826985
chr5:137826508-137826985	chr5:137827710-137828119
chr5:137826508-137826985	chr5:137833063-137833252
chr5:137827710-137828119	chr5:137827710-137828119
chr5:137827710-137828119	chr5:137833063-137833252
chr5:137794140-137794412	chr5:137868208-137868538
chr5:137794140-137794412	chr5:137870529-137870619
chr5:137794140-137794412	chr5:137881069-137881276
chr5:137795066-137795334	chr5:137868208-137868538
chr5:137795066-137795334	chr5:137870529-137870619
chr5:137795066-137795334	chr5:137881069-137881276
chr5:137795643-137795861	chr5:137868208-137868538
chr5:137795643-137795861	chr5:137870529-137870619
chr5:137795643-137795861	chr5:137881069-137881276
chr5:137797072-137797362	chr5:137868208-137868538
chr5:137797072-137797362	chr5:137870529-137870619
chr5:137797072-137797362	chr5:137881069-137881276
chr5:137799770-137800154	chr5:137868208-137868538
chr5:137799770-137800154	chr5:137870529-137870619
chr5:137799770-137800154	chr5:137881069-137881276
chr5:137800317-137800564	chr5:137868208-137868538
chr5:137800317-137800564	chr5:137870529-137870619
chr5:137800317-137800564	chr5:137881069-137881276
chr5:137797072-137797362	chr5:137908044-137908328
chr5:137799770-137800154	chr5:137908044-137908328
chr5:137800317-137800564	chr5:137908044-137908328
chr5:137826508-137826985	chr5:137881069-137881276
chr5:137827710-137828119	chr5:137881069-137881276
chr5:137868208-137868538	chr5:137881069-137881276
chr5:137870529-137870619	chr5:137881069-137881276
chr5:137881069-137881276	chr5:137908044-137908328
chr5:138608448-138608665	chr5:138620359-138620541
chr5:139015811-139016118	chr5:139088295-139089196
chr5:139015811-139016118	chr5:139090416-139090834
chr5:139015811-139016118	chr5:139090940-139091124
chr5:139015811-139016118	chr5:139091629-139092020
chr5:139017086-139017541	chr5:139088295-139089196
chr5:139017086-139017541	chr5:139090416-139090834
chr5:139017086-139017541	chr5:139090940-139091124
chr5:139017086-139017541	chr5:139091629-139092020
chr5:139015811-139016118	chr5:139031397-139032095
chr5:139017086-139017541	chr5:139031397-139032095
chr5:139017934-139018665	chr5:139031397-139032095
chr5:139015811-139016118	chr5:139076374-139076603
chr5:139015811-139016118	chr5:139077054-139077268
chr5:139015811-139016118	chr5:139077393-139077627
chr5:139015811-139016118	chr5:139078128-139078514
chr5:139017086-139017541	chr5:139076374-139076603
chr5:139017086-139017541	chr5:139077054-139077268
chr5:139017086-139017541	chr5:139077393-139077627
chr5:139017086-139017541	chr5:139078128-139078514
chr5:139017934-139018665	chr5:139076374-139076603
chr5:139017934-139018665	chr5:139077054-139077268
chr5:139017934-139018665	chr5:139077393-139077627
chr5:139017934-139018665	chr5:139078128-139078514
chr5:139015811-139016118	chr5:139049454-139050310
chr5:139015811-139016118	chr5:139050998-139051193
chr5:139017086-139017541	chr5:139049454-139050310
chr5:139017086-139017541	chr5:139050998-139051193
chr5:139015811-139016118	chr5:139145441-139145496
chr5:139017086-139017541	chr5:139145441-139145496
chr5:139017086-139017541	chr5:139043719-139044204
chr5:139031397-139032095	chr5:139040519-139041115
chr5:139031397-139032095	chr5:139043719-139044204
chr5:139031397-139032095	chr5:139046727-139046903
chr5:139031397-139032095	chr5:139049454-139050310
chr5:139031397-139032095	chr5:139050998-139051193
chr5:139040519-139041115	chr5:139040519-139041115
chr5:139040519-139041115	chr5:139043719-139044204
chr5:139040519-139041115	chr5:139046727-139046903
chr5:139040519-139041115	chr5:139049454-139050310
chr5:139040519-139041115	chr5:139050998-139051193
chr5:139031397-139032095	chr5:139090416-139090834
chr5:139031397-139032095	chr5:139076374-139076603
chr5:139031397-139032095	chr5:139077054-139077268
chr5:139040519-139041115	chr5:139076374-139076603
chr5:139040519-139041115	chr5:139077054-139077268
chr5:139046727-139046903	chr5:139070074-139070356
chr5:139046727-139046903	chr5:139076374-139076603
chr5:139046727-139046903	chr5:139077054-139077268
chr5:139046727-139046903	chr5:139077393-139077627
chr5:139046727-139046903	chr5:139078128-139078514
chr5:139049454-139050310	chr5:139070074-139070356
chr5:139049454-139050310	chr5:139076374-139076603
chr5:139049454-139050310	chr5:139077054-139077268
chr5:139049454-139050310	chr5:139077393-139077627
chr5:139049454-139050310	chr5:139078128-139078514
chr5:139050998-139051193	chr5:139070074-139070356
chr5:139050998-139051193	chr5:139076374-139076603
chr5:139050998-139051193	chr5:139077054-139077268
chr5:139050998-139051193	chr5:139077393-139077627
chr5:139050998-139051193	chr5:139078128-139078514
chr5:139076374-139076603	chr5:139088295-139089196
chr5:139076374-139076603	chr5:139090416-139090834
chr5:139076374-139076603	chr5:139090940-139091124
chr5:139076374-139076603	chr5:139091629-139092020
chr5:139077054-139077268	chr5:139088295-139089196
chr5:139077054-139077268	chr5:139090416-139090834
chr5:139077054-139077268	chr5:139090940-139091124
chr5:139077054-139077268	chr5:139091629-139092020
chr5:139077393-139077627	chr5:139088295-139089196
chr5:139077393-139077627	chr5:139090416-139090834
chr5:139077393-139077627	chr5:139090940-139091124
chr5:139077393-139077627	chr5:139091629-139092020
chr5:139078128-139078514	chr5:139088295-139089196
chr5:139078128-139078514	chr5:139090416-139090834
chr5:139078128-139078514	chr5:139090940-139091124
chr5:139078128-139078514	chr5:139091629-139092020
chr5:141706626-141706892	chr5:141736379-141736797
chr5:141706626-141706892	chr5:141851932-141852283
chr5:149317888-149318128	chr5:149339062-149339484
chr5:149318595-149318961	chr5:149339062-149339484
chr5:149319494-149320025	chr5:149339062-149339484
chr5:149320953-149321167	chr5:149339062-149339484
chr5:150447679-150448189	chr5:150461516-150462400
chr5:150447679-150448189	chr5:150462985-150463261
chr5:172142561-172142691	chr5:172192263-172193766
chr5:172142561-172142691	chr5:172193800-172194232
chr5:172142561-172142691	chr5:172198749-172199959
chr5:172175449-172175743	chr5:172193800-172194232
chr5:172175449-172175743	chr5:172198749-172199959
chr5:172182355-172182703	chr5:172193800-172194232
chr5:172182355-172182703	chr5:172198749-172199959
chr5:172192263-172193766	chr5:172203413-172203849
chr5:172192263-172193766	chr5:172205264-172205447
chr5:172192263-172193766	chr5:172208951-172208972
chr5:172192263-172193766	chr5:172209593-172209865
chr5:172192263-172193766	chr5:172216221-172216413
chr5:172192263-172193766	chr5:172217004-172217294
chr5:172192263-172193766	chr5:172221140-172221536
chr5:172192263-172193766	chr5:172222248-172222806
chr5:172192263-172193766	chr5:172225425-172225974
chr5:172192263-172193766	chr5:172226784-172227709
chr5:172192263-172193766	chr5:172228151-172228566
chr5:172193800-172194232	chr5:172203413-172203849
chr5:172193800-172194232	chr5:172205264-172205447
chr5:172193800-172194232	chr5:172208951-172208972
chr5:172193800-172194232	chr5:172209593-172209865
chr5:172193800-172194232	chr5:172216221-172216413
chr5:172193800-172194232	chr5:172217004-172217294
chr5:172193800-172194232	chr5:172221140-172221536
chr5:172193800-172194232	chr5:172222248-172222806
chr5:172193800-172194232	chr5:172225425-172225974
chr5:172193800-172194232	chr5:172226784-172227709
chr5:172193800-172194232	chr5:172228151-172228566
chr5:172198749-172199959	chr5:172203413-172203849
chr5:172198749-172199959	chr5:172205264-172205447
chr5:172198749-172199959	chr5:172208951-172208972
chr5:172198749-172199959	chr5:172209593-172209865
chr5:172198749-172199959	chr5:172216221-172216413
chr5:172198749-172199959	chr5:172217004-172217294
chr5:172198749-172199959	chr5:172221140-172221536
chr5:172198749-172199959	chr5:172222248-172222806
chr5:172198749-172199959	chr5:172225425-172225974
chr5:172198749-172199959	chr5:172226784-172227709
chr5:172198749-172199959	chr5:172228151-172228566
chr5:172200337-172200842	chr5:172203413-172203849
chr5:172200337-172200842	chr5:172205264-172205447
chr5:172200337-172200842	chr5:172208951-172208972
chr5:172200337-172200842	chr5:172209593-172209865
chr5:172200337-172200842	chr5:172216221-172216413
chr5:172200337-172200842	chr5:172217004-172217294
chr5:172200337-172200842	chr5:172221140-172221536
chr5:172200337-172200842	chr5:172222248-172222806
chr5:172200337-172200842	chr5:172225425-172225974
chr5:172200337-172200842	chr5:172226784-172227709
chr5:172200337-172200842	chr5:172228151-172228566
chr5:172202171-172203025	chr5:172203413-172203849
chr5:172202171-172203025	chr5:172205264-172205447
chr5:172202171-172203025	chr5:172208951-172208972
chr5:172202171-172203025	chr5:172209593-172209865
chr5:172202171-172203025	chr5:172216221-172216413
chr5:172202171-172203025	chr5:172217004-172217294
chr5:172202171-172203025	chr5:172221140-172221536
chr5:172202171-172203025	chr5:172222248-172222806
chr5:172202171-172203025	chr5:172225425-172225974
chr5:172202171-172203025	chr5:172226784-172227709
chr5:172202171-172203025	chr5:172228151-172228566
chr5:172203413-172203849	chr5:172203413-172203849
chr5:172203413-172203849	chr5:172205264-172205447
chr5:172203413-172203849	chr5:172208951-172208972
chr5:172203413-172203849	chr5:172209593-172209865
chr5:172203413-172203849	chr5:172216221-172216413
chr5:172203413-172203849	chr5:172217004-172217294
chr5:172203413-172203849	chr5:172221140-172221536
chr5:172203413-172203849	chr5:172222248-172222806
chr5:172203413-172203849	chr5:172225425-172225974
chr5:172203413-172203849	chr5:172226784-172227709
chr5:172203413-172203849	chr5:172228151-172228566
chr5:172205264-172205447	chr5:172205264-172205447
chr5:172205264-172205447	chr5:172208951-172208972
chr5:172205264-172205447	chr5:172209593-172209865
chr5:172205264-172205447	chr5:172216221-172216413
chr5:172205264-172205447	chr5:172217004-172217294
chr5:172205264-172205447	chr5:172221140-172221536
chr5:172205264-172205447	chr5:172222248-172222806
chr5:172205264-172205447	chr5:172225425-172225974
chr5:172205264-172205447	chr5:172226784-172227709
chr5:172205264-172205447	chr5:172228151-172228566
chr5:172192263-172193766	chr5:172327024-172327318
chr5:172192263-172193766	chr5:172328085-172328386
chr5:172192263-172193766	chr5:172329840-172330200
chr5:172193800-172194232	chr5:172327024-172327318
chr5:172193800-172194232	chr5:172328085-172328386
chr5:172193800-172194232	chr5:172329840-172330200
chr5:172193800-172194232	chr5:172262088-172262814
chr5:172193800-172194232	chr5:172264744-172264958
chr5:172198749-172199959	chr5:172262088-172262814
chr5:172198749-172199959	chr5:172264744-172264958
chr5:172200337-172200842	chr5:172262088-172262814
chr5:172200337-172200842	chr5:172264744-172264958
chr5:172216221-172216413	chr5:172232848-172233147
chr5:172217004-172217294	chr5:172232848-172233147
chr5:173191567-173191754	chr5:173205115-173205307
chr5:173191567-173191754	chr5:173205731-173206004
chr5:173193377-173193650	chr5:173205115-173205307
chr5:173193377-173193650	chr5:173205731-173206004
chr5:173208911-173209406	chr5:173282717-173283022
chr5:173282717-173283022	chr5:173311853-173312083
chr5:173282717-173283022	chr5:173312606-173312854
chr5:173285551-173285919	chr5:173311853-173312083
chr5:173285551-173285919	chr5:173312606-173312854
chr5:173293319-173293521	chr5:173311853-173312083
chr5:173293319-173293521	chr5:173312606-173312854
chr5:173293652-173293800	chr5:173311853-173312083
chr5:173293652-173293800	chr5:173312606-173312854
chr5:177645267-177645446	chr5:177645267-177645446
chr5:177645267-177645446	chr5:177645477-177646261
chr5:177645267-177645446	chr5:177647239-177647603
chr5:179038504-179038699	chr5:179038504-179038699
chr5:180600516-180600767	chr5:180611137-180611357
chr5:180611137-180611357	chr5:180672693-180672910
chr5:180615428-180615595	chr5:180672693-180672910
chr5:180615864-180616079	chr5:180672693-180672910
chr5:180616521-180617006	chr5:180672693-180672910
chr5:180615428-180615595	chr5:180633694-180634117
chr5:180615428-180615595	chr5:180634441-180634803
chr5:180615864-180616079	chr5:180633694-180634117
chr5:180615864-180616079	chr5:180634441-180634803
chr5:180616521-180617006	chr5:180633694-180634117
chr5:180616521-180617006	chr5:180634441-180634803
