chr19:782330-783005	chr19:800594-800755
chr16:88839181-88839507	chr16:88848168-88848452
chr16:88839181-88839507	chr16:88848890-88849172
chr16:88839973-88840262	chr16:88839973-88840262
chr16:88839973-88840262	chr16:88847421-88847701
chr16:88839973-88840262	chr16:88848168-88848452
chr16:88839973-88840262	chr16:88848890-88849172
chr16:88968900-88968980	chr16:88988977-88989104
chr16:88968900-88968980	chr16:88991704-88992157
chr16:88969739-88970176	chr16:88988977-88989104
chr16:88969739-88970176	chr16:88991704-88992157
chr16:89507848-89508195	chr16:89555521-89555997
chr16:89507848-89508195	chr16:89557852-89558189
chr16:89555521-89555997	chr16:89568763-89569125
chr16:89555521-89555997	chr16:89571786-89572109
chr16:89555521-89555997	chr16:89573610-89573931
chr16:89557852-89558189	chr16:89568763-89569125
chr16:89557852-89558189	chr16:89571786-89572109
chr16:89557852-89558189	chr16:89573610-89573931
chr14:35800965-35801124	chr14:35869907-35870271
chr14:35800965-35801124	chr14:35875293-35875611
chr14:35800965-35801124	chr14:35875800-35875964
chr14:35800965-35801124	chr14:35876265-35876636
chr14:35801463-35801750	chr14:35869907-35870271
chr14:35801463-35801750	chr14:35875293-35875611
chr14:35801463-35801750	chr14:35875800-35875964
chr14:35801463-35801750	chr14:35876265-35876636
chr14:35802308-35802726	chr14:35869907-35870271
chr14:35802308-35802726	chr14:35875293-35875611
chr14:35802308-35802726	chr14:35875800-35875964
chr14:35802308-35802726	chr14:35876265-35876636
chr14:35802936-35803364	chr14:35869907-35870271
chr14:35802936-35803364	chr14:35875293-35875611
chr14:35802936-35803364	chr14:35875800-35875964
chr14:35802936-35803364	chr14:35876265-35876636
chr14:35805683-35806194	chr14:35869907-35870271
chr14:35805683-35806194	chr14:35875293-35875611
chr14:35805683-35806194	chr14:35875800-35875964
chr14:35805683-35806194	chr14:35876265-35876636
chr14:35809142-35809263	chr14:35869907-35870271
chr14:35809142-35809263	chr14:35875293-35875611
chr14:35809142-35809263	chr14:35875800-35875964
chr14:35809142-35809263	chr14:35876265-35876636
chr14:35810635-35811251	chr14:35869907-35870271
chr14:35810635-35811251	chr14:35875293-35875611
chr14:35810635-35811251	chr14:35875800-35875964
chr14:35810635-35811251	chr14:35876265-35876636
chr14:35800965-35801124	chr14:35810635-35811251
chr14:35802308-35802726	chr14:35821559-35821658
chr14:35802308-35802726	chr14:35825324-35825456
chr14:35802308-35802726	chr14:35826010-35826241
chr14:35802936-35803364	chr14:35821559-35821658
chr14:35802936-35803364	chr14:35825324-35825456
chr14:35802936-35803364	chr14:35826010-35826241
chr14:35805683-35806194	chr14:35821559-35821658
chr14:35805683-35806194	chr14:35825324-35825456
chr14:35805683-35806194	chr14:35826010-35826241
chr14:35809142-35809263	chr14:35821559-35821658
chr14:35809142-35809263	chr14:35825324-35825456
chr14:35809142-35809263	chr14:35826010-35826241
chr14:35810635-35811251	chr14:35821559-35821658
chr14:35810635-35811251	chr14:35825324-35825456
chr14:35810635-35811251	chr14:35826010-35826241
chr14:35805683-35806194	chr14:35855857-35856187
chr14:35825324-35825456	chr14:35869907-35870271
chr14:35825324-35825456	chr14:35875293-35875611
chr14:35825324-35825456	chr14:35875800-35875964
chr14:35826010-35826241	chr14:35869907-35870271
chr14:35826010-35826241	chr14:35875293-35875611
chr14:35826010-35826241	chr14:35875800-35875964
chr14:35828929-35829184	chr14:35869907-35870271
chr14:35828929-35829184	chr14:35875293-35875611
chr14:35828929-35829184	chr14:35875800-35875964
chr14:35835253-35835895	chr14:35869907-35870271
chr14:35835253-35835895	chr14:35875293-35875611
chr14:35836736-35837242	chr14:35869907-35870271
chr14:35836736-35837242	chr14:35875293-35875611
chr14:35837875-35838216	chr14:35869907-35870271
chr14:35837875-35838216	chr14:35875293-35875611
chr14:35839188-35839529	chr14:35869907-35870271
chr14:35839188-35839529	chr14:35875293-35875611
chr14:35853509-35853868	chr14:35869907-35870271
chr14:35854902-35855043	chr14:35869907-35870271
chr14:35855857-35856187	chr14:35869907-35870271
chr14:35860207-35860491	chr14:35869907-35870271
chr14:35854902-35855043	chr14:35865196-35865330
chr14:38052089-38052429	chr14:38052089-38052429
chr14:38052089-38052429	chr14:38052956-38053419
chr14:38052089-38052429	chr14:38054173-38054544
chr14:38052089-38052429	chr14:38057887-38058022
chr14:38052089-38052429	chr14:38067310-38067714
chr14:38052956-38053419	chr14:38052956-38053419
chr14:38052956-38053419	chr14:38054173-38054544
chr14:38052956-38053419	chr14:38057887-38058022
chr14:38052956-38053419	chr14:38067310-38067714
chr14:38054173-38054544	chr14:38054173-38054544
chr14:38054173-38054544	chr14:38057887-38058022
chr14:38054173-38054544	chr14:38067310-38067714
chr14:38057887-38058022	chr14:38057887-38058022
chr14:38057887-38058022	chr14:38067310-38067714
chr14:50429310-50429592	chr14:50465888-50466432
chr14:50429310-50429592	chr14:50467375-50468846
chr14:50429310-50429592	chr14:50437883-50438206
chr14:50439731-50439867	chr14:50465888-50466432
chr14:55035984-55036343	chr14:55240829-55240954
chr14:55569033-55569319	chr14:55589429-55589640
chr14:55569033-55569319	chr14:55589903-55590059
chr14:55569033-55569319	chr14:55592226-55592437
chr14:55569033-55569319	chr14:55592942-55593103
chr14:55569033-55569319	chr14:55593915-55594674
chr14:55569033-55569319	chr14:55596570-55597156
chr14:55569733-55570176	chr14:55589429-55589640
chr14:55569733-55570176	chr14:55589903-55590059
chr14:55569733-55570176	chr14:55592226-55592437
chr14:55569733-55570176	chr14:55592942-55593103
chr14:55569733-55570176	chr14:55593915-55594674
chr14:55569733-55570176	chr14:55596570-55597156
chr14:55570845-55571098	chr14:55589429-55589640
chr14:55570845-55571098	chr14:55589903-55590059
chr14:55570845-55571098	chr14:55592226-55592437
chr14:55570845-55571098	chr14:55592942-55593103
chr14:55570845-55571098	chr14:55593915-55594674
chr14:55570845-55571098	chr14:55596570-55597156
chr14:55574465-55575376	chr14:55589429-55589640
chr14:55574465-55575376	chr14:55589903-55590059
chr14:55574465-55575376	chr14:55592226-55592437
chr14:55574465-55575376	chr14:55592942-55593103
chr14:55574465-55575376	chr14:55593915-55594674
chr14:55574465-55575376	chr14:55596570-55597156
chr14:55583130-55583372	chr14:55596570-55597156
chr14:59654580-59654708	chr14:59742406-59742712
chr14:59654580-59654708	chr14:59744882-59745126
chr14:59656513-59656908	chr14:59742406-59742712
chr14:59656513-59656908	chr14:59744882-59745126
chr14:61939634-61940081	chr14:61993253-61993443
chr14:61939634-61940081	chr14:61993702-61994099
chr14:61946614-61946719	chr14:61993253-61993443
chr14:61946614-61946719	chr14:61993702-61994099
chr14:61946856-61947374	chr14:61993253-61993443
chr14:61946856-61947374	chr14:61993702-61994099
chr14:61948602-61948733	chr14:61993253-61993443
chr14:61948602-61948733	chr14:61993702-61994099
chr14:61978878-61979019	chr14:61993253-61993443
chr14:61978878-61979019	chr14:61993702-61994099
chr14:61979288-61979588	chr14:61993253-61993443
chr14:61979288-61979588	chr14:61993702-61994099
chr14:61980898-61981080	chr14:61993253-61993443
chr14:61980898-61981080	chr14:61993702-61994099
chr14:61978878-61979019	chr14:62025043-62025333
chr14:61978878-61979019	chr14:62026213-62026731
chr14:61979288-61979588	chr14:62025043-62025333
chr14:61979288-61979588	chr14:62026213-62026731
chr14:61980898-61981080	chr14:62025043-62025333
chr14:61980898-61981080	chr14:62026213-62026731
chr14:61983792-61983968	chr14:62025043-62025333
chr14:61983792-61983968	chr14:62026213-62026731
chr14:61985151-61985397	chr14:62025043-62025333
chr14:61985151-61985397	chr14:62026213-62026731
chr14:61993253-61993443	chr14:62018127-62018466
chr14:61993702-61994099	chr14:62018127-62018466
chr14:62015577-62015884	chr14:62025043-62025333
chr14:62015577-62015884	chr14:62026213-62026731
chr14:62018127-62018466	chr14:62025043-62025333
chr14:62018127-62018466	chr14:62026213-62026731
chr14:64975156-64975343	chr14:65006188-65006351
chr14:65691594-65691779	chr14:65722117-65722532
chr14:65710565-65711133	chr14:65722117-65722532
chr14:68002913-68003053	chr14:68033590-68034347
chr14:68407691-68408026	chr14:68712620-68712855
chr14:68408350-68408505	chr14:68712620-68712855
chr14:68409175-68409464	chr14:68712620-68712855
chr14:68407691-68408026	chr14:68607037-68607479
chr14:68408350-68408505	chr14:68607037-68607479
chr14:68409175-68409464	chr14:68607037-68607479
chr14:68607037-68607479	chr14:68658646-68658820
chr14:68610058-68610732	chr14:68658646-68658820
chr14:68610058-68610732	chr14:69281323-69281785
chr14:68864007-68864486	chr14:68933312-68933746
chr14:68864511-68864831	chr14:68933312-68933746
chr14:68933312-68933746	chr14:69252204-69252483
chr14:69252204-69252483	chr14:69274132-69274272
chr14:69252204-69252483	chr14:69281323-69281785
chr14:69252204-69252483	chr14:69287375-69287603
chr14:69252204-69252483	chr14:69287859-69287985
chr14:69252204-69252483	chr14:69289049-69289309
chr14:70104251-70104682	chr14:70116783-70116977
chr14:70105047-70105358	chr14:70116783-70116977
chr14:74207610-74207866	chr14:74220065-74220506
chr14:74207610-74207866	chr14:74220862-74221204
chr14:74207610-74207866	chr14:74224542-74224784
chr14:74207610-74207866	chr14:74224982-74225468
chr14:74207610-74207866	chr14:74228325-74228451
chr14:74208106-74208498	chr14:74220065-74220506
chr14:74208106-74208498	chr14:74220862-74221204
chr14:74208106-74208498	chr14:74224542-74224784
chr14:74208106-74208498	chr14:74224982-74225468
chr14:74208106-74208498	chr14:74228325-74228451
chr14:74210197-74210586	chr14:74220065-74220506
chr14:74210197-74210586	chr14:74220862-74221204
chr14:74210197-74210586	chr14:74224542-74224784
chr14:74210197-74210586	chr14:74224982-74225468
chr14:74210197-74210586	chr14:74228325-74228451
chr14:74207610-74207866	chr14:74252099-74252503
chr14:74208106-74208498	chr14:74252099-74252503
chr14:74224542-74224784	chr14:74252099-74252503
chr14:74224982-74225468	chr14:74252099-74252503
chr14:74229197-74229543	chr14:74252099-74252503
chr14:75741549-75742051	chr14:75761897-75762132
chr14:75741549-75742051	chr14:75764194-75764310
chr14:75986801-75987047	chr14:76009076-76009592
chr14:75990204-75990451	chr14:76009076-76009592
chr14:75990204-75990451	chr14:76026175-76026384
chr14:75990204-75990451	chr14:76027371-76027398
chr14:75990204-75990451	chr14:76002139-76002648
chr14:77381505-77381598	chr14:77495718-77495873
chr14:77382459-77382705	chr14:77495718-77495873
chr14:77384574-77384777	chr14:77495718-77495873
chr14:77384980-77385465	chr14:77495718-77495873
chr14:77386302-77386621	chr14:77495718-77495873
chr14:77384574-77384777	chr14:77422240-77422571
chr14:77384574-77384777	chr14:77423763-77424258
chr14:77384574-77384777	chr14:77425025-77425260
chr14:77384980-77385465	chr14:77422240-77422571
chr14:77384980-77385465	chr14:77423763-77424258
chr14:77384980-77385465	chr14:77425025-77425260
chr14:77423763-77424258	chr14:77498012-77498283
chr14:77425025-77425260	chr14:77498012-77498283
chr14:77466876-77467234	chr14:77488566-77488578
chr14:77466876-77467234	chr14:77489818-77490087
chr14:77466876-77467234	chr14:77495718-77495873
chr14:77466876-77467234	chr14:77498012-77498283
chr14:77466876-77467234	chr14:77499482-77500543
chr14:77466876-77467234	chr14:77500544-77500911
chr14:77473789-77473986	chr14:77488566-77488578
chr14:77473789-77473986	chr14:77489818-77490087
chr14:77473789-77473986	chr14:77495718-77495873
chr14:77473789-77473986	chr14:77498012-77498283
chr14:77473789-77473986	chr14:77499482-77500543
chr14:77473789-77473986	chr14:77500544-77500911
chr14:77489818-77490087	chr14:77500544-77500911
chr14:77495718-77495873	chr14:77503944-77504718
chr14:77495718-77495873	chr14:77505083-77505447
chr14:77495718-77495873	chr14:77508586-77508871
chr14:77495718-77495873	chr14:77509664-77510215
chr14:77498012-77498283	chr14:77503944-77504718
chr14:77498012-77498283	chr14:77505083-77505447
chr14:77498012-77498283	chr14:77508586-77508871
chr14:77498012-77498283	chr14:77509664-77510215
chr14:77499482-77500543	chr14:77503944-77504718
chr14:77499482-77500543	chr14:77505083-77505447
chr14:77499482-77500543	chr14:77508586-77508871
chr14:77499482-77500543	chr14:77509664-77510215
chr14:77500544-77500911	chr14:77503944-77504718
chr14:77500544-77500911	chr14:77505083-77505447
chr14:77500544-77500911	chr14:77508586-77508871
chr14:77500544-77500911	chr14:77509664-77510215
chr14:100040610-100041006	chr14:100068632-100068970
chr14:100040610-100041006	chr14:100071651-100072022
chr14:100045606-100045757	chr14:100068632-100068970
chr14:100045606-100045757	chr14:100071651-100072022
chr14:100751761-100751840	chr14:100768169-100768349
chr14:102544859-102545271	chr14:102554875-102555215
chr14:104567152-104567615	chr14:104582105-104582467
chr14:104567152-104567615	chr14:104583053-104583460
chr14:105191285-105191466	chr14:105201949-105202125
chr14:105265888-105266206	chr14:105290315-105290696
chr14:105399879-105400289	chr14:105433766-105434012
chr14:105399879-105400289	chr14:105434041-105434308
chr14:105399879-105400289	chr14:105434660-105434907
chr14:105399879-105400289	chr14:105435117-105435479
chr14:105438668-105438757	chr14:105500263-105500628
chr14:105439556-105439771	chr14:105500263-105500628
chr14:105440243-105440515	chr14:105500263-105500628
chr14:105500263-105500628	chr14:105511213-105511346
chr14:105500629-105500990	chr14:105511213-105511346
chr6:6723657-6723882	chr6:6750084-6750462
chr6:6726025-6726320	chr6:6750084-6750462
chr6:11344526-11344935	chr6:11390283-11390548
chr6:20404913-20405227	chr6:20418274-20418752
chr6:21603523-21603934	chr6:21925228-21925506
chr6:26016753-26016987	chr6:26029019-26029363
chr6:26219063-26219301	chr6:26232920-26233434
chr6:26219063-26219301	chr6:26233560-26233958
chr6:26223563-26223671	chr6:26232920-26233434
chr6:26223563-26223671	chr6:26233560-26233958
chr6:26232920-26233434	chr6:26232920-26233434
chr6:26232920-26233434	chr6:26233560-26233958
chr6:26233560-26233958	chr6:26233560-26233958
chr6:26219063-26219301	chr6:26283996-26284379
chr6:26521003-26521206	chr6:26536966-26537248
chr6:26521003-26521206	chr6:26537641-26538043
chr6:26521444-26521777	chr6:26536966-26537248
chr6:26521444-26521777	chr6:26537641-26538043
chr6:26522673-26522990	chr6:26536966-26537248
chr6:26522673-26522990	chr6:26537641-26538043
chr6:27145585-27145720	chr6:27156271-27156423
chr6:27780866-27781094	chr6:27862895-27863061
chr6:27780866-27781094	chr6:27863298-27863662
chr6:27798416-27798741	chr6:27838810-27838848
chr6:27807310-27807672	chr6:27838810-27838848
chr6:27838810-27838848	chr6:27862895-27863061
chr6:27838810-27838848	chr6:27863298-27863662
chr6:30716024-30716359	chr6:30735359-30735715
chr6:30716024-30716359	chr6:30736850-30737361
chr6:30716024-30716359	chr6:30737456-30737900
chr6:30716024-30716359	chr6:30746716-30747579
chr6:30716024-30716359	chr6:30748126-30748169
chr6:30716024-30716359	chr6:30748515-30748873
chr6:30716597-30717062	chr6:30735359-30735715
chr6:30716597-30717062	chr6:30736850-30737361
chr6:30716597-30717062	chr6:30737456-30737900
chr6:30716597-30717062	chr6:30746716-30747579
chr6:30716597-30717062	chr6:30748126-30748169
chr6:30716597-30717062	chr6:30748515-30748873
chr6:30717441-30717627	chr6:30735359-30735715
chr6:30717441-30717627	chr6:30736850-30737361
chr6:30717441-30717627	chr6:30737456-30737900
chr6:30717441-30717627	chr6:30746716-30747579
chr6:30717441-30717627	chr6:30748126-30748169
chr6:30717441-30717627	chr6:30748515-30748873
chr6:30719576-30719814	chr6:30735359-30735715
chr6:30719576-30719814	chr6:30736850-30737361
chr6:30719576-30719814	chr6:30737456-30737900
chr6:30719576-30719814	chr6:30746716-30747579
chr6:30719576-30719814	chr6:30748126-30748169
